,EntryID,Substrate,EnzymeType,PubMedID,Organism,UniprotID,ECNumber,parameter.type,parameter.associatedSpecies,parameter.startValue,parameter.endValue,parameter.standardDeviation,parameter.unit
2014,11150,"2,3-Hexanedione;NADPH",wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,"2,3-Hexanedione",2.6e-05,,-,M
2015,11150,"2,3-Hexanedione;NADPH",wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,1.7,,-,s^(-1)
2016,11151,"NADPH;3,4-Hexanedione",wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,kcat,,27.0,,-,s^(-1)
2017,11151,"NADPH;3,4-Hexanedione",wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,Km,"3,4-Hexanedione",9e-05,,-,M
2018,11152,"NADPH;3,4-Hexanedione",wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,Km,"3,4-Hexanedione",0.0001,,-,M
2019,11152,"NADPH;3,4-Hexanedione",wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,kcat,,56.0,,-,s^(-1)
2020,11153,"3,4-Hexanedione;NADPH",wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,"3,4-Hexanedione",8.3e-05,,-,M
2021,11153,"3,4-Hexanedione;NADPH",wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,58.0,,-,s^(-1)
2022,11154,"3,4-Hexanedione;NADPH",wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,kcat,,26.0,,-,s^(-1)
2023,11154,"3,4-Hexanedione;NADPH",wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,Km,"3,4-Hexanedione",8.1e-05,,-,M
2024,11155,"3,4-Hexanedione;NADPH",wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,"3,4-Hexanedione",1.4e-05,,-,M
2025,11155,"3,4-Hexanedione;NADPH",wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,2.0,,-,s^(-1)
2026,11156,"NADPH;H+;2,3-Heptanedione",wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,kcat,,24.0,,-,s^(-1)
2027,11156,"NADPH;H+;2,3-Heptanedione",wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,Km,"2,3-Heptanedione",0.00021,,-,M
2028,11157,"NADPH;H+;2,3-Heptanedione",wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,kcat,,14.0,,-,s^(-1)
2029,11157,"NADPH;H+;2,3-Heptanedione",wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,Km,"2,3-Heptanedione",0.00012,,-,M
2030,11158,"H+;2,3-Heptanedione;NADPH",wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,24.0,,-,s^(-1)
2031,11158,"H+;2,3-Heptanedione;NADPH",wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,"2,3-Heptanedione",8e-05,,-,M
2032,11159,"H+;2,3-Heptanedione;NADPH",wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,Km,"2,3-Heptanedione",0.00011,,-,M
2033,11159,"H+;2,3-Heptanedione;NADPH",wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,kcat,,30.0,,-,s^(-1)
2034,11160,"NADPH;2,3-Heptanedione;H+",wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,"2,3-Heptanedione",8.9e-06,,-,M
2035,11160,"NADPH;2,3-Heptanedione;H+",wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,1.8,,-,s^(-1)
2036,11161,NADPH;Isatin,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,Km,Isatin,0.00021,,-,M
2037,11161,NADPH;Isatin,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,kcat,,20.0,,-,s^(-1)
2038,11162,NADPH;Isatin,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,kcat,,17.0,,-,s^(-1)
2039,11162,NADPH;Isatin,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,Km,Isatin,0.0001,,-,M
2040,11163,Isatin;NADPH,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,17.0,,-,s^(-1)
2041,11163,Isatin;NADPH,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,Isatin,4.5e-05,,-,M
2042,11164,NADPH;Isatin,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,kcat,,13.0,,-,s^(-1)
2043,11164,NADPH;Isatin,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,Km,Isatin,8.5e-05,,-,M
2044,11165,NADPH;Isatin,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,Isatin,2.2e-05,,-,M
2045,11165,NADPH;Isatin,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,1.1,,-,s^(-1)
2046,11166,"1-Phenyl-1,2-propanedione;H+;NADPH",wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,Km,"1-Phenyl-1,2-propanedione",0.00043,,-,M
2047,11166,"1-Phenyl-1,2-propanedione;H+;NADPH",wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,kcat,,21.0,,-,s^(-1)
2048,11167,"H+;NADPH;1-Phenyl-1,2-propanedione",wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,Km,"1-Phenyl-1,2-propanedione",0.00039,,-,M
2049,11167,"H+;NADPH;1-Phenyl-1,2-propanedione",wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,kcat,,45.0,,-,s^(-1)
2050,11168,"NADPH;H+;1-Phenyl-1,2-propanedione",wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,"1-Phenyl-1,2-propanedione",0.00012,,-,M
2051,11168,"NADPH;H+;1-Phenyl-1,2-propanedione",wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,39.0,,-,s^(-1)
2052,11169,"1-Phenyl-1,2-propanedione;NADPH;H+",wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,Km,"1-Phenyl-1,2-propanedione",7.4e-05,,-,M
2053,11169,"1-Phenyl-1,2-propanedione;NADPH;H+",wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,kcat,,23.0,,-,s^(-1)
2054,11170,"1-Phenyl-1,2-propanedione;NADPH;H+",wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,"1-Phenyl-1,2-propanedione",7.4e-06,,-,M
2055,11170,"1-Phenyl-1,2-propanedione;NADPH;H+",wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,0.78,,-,s^(-1)
2056,11171,"NADPH;3,4-Hexanedione",wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,kcat,,2.2,,-,s^(-1)
2057,11171,"NADPH;3,4-Hexanedione",wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,Km,Propioin,0.00013,,-,M
2058,11172,"NADPH;3,4-Hexanedione",wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,kcat,,4.0,,-,s^(-1)
2059,11172,"NADPH;3,4-Hexanedione",wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,Km,Propioin,0.00019,,-,M
2060,11173,"3,4-Hexanedione;NADPH",wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,Propioin,5.5e-05,,-,M
2061,11173,"3,4-Hexanedione;NADPH",wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,2.1,,-,s^(-1)
2062,11174,"3,4-Hexanedione;NADPH",wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,Km,Propioin,6.7e-05,,-,M
2063,11174,"3,4-Hexanedione;NADPH",wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,kcat,,3.5,,-,s^(-1)
2064,11175,"NADPH;3,4-Hexanedione",wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,0.73,,-,s^(-1)
2065,11175,"NADPH;3,4-Hexanedione",wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,Propioin,0.00094,,-,M
2066,11176,NADP+;Acetoin,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,kcat,,3.0,,-,s^(-1)
2067,11176,NADP+;Acetoin,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,Km,Acetoin,0.009,,-,M
2068,11177,Acetoin;NADP+,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,Km,Acetoin,0.0069,,-,M
2069,11177,Acetoin;NADP+,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,kcat,,5.6,,-,s^(-1)
2070,11178,Acetoin;NADP+,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,Acetoin,0.0033,,-,M
2071,11178,Acetoin;NADP+,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,6.9,,-,s^(-1)
2072,11179,NADP+;Acetoin,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,kcat,,6.9,,-,s^(-1)
2073,11179,NADP+;Acetoin,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,Km,Acetoin,0.013,,-,M
2074,11180,Acetoin;NADP+,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,0.65,,-,s^(-1)
2075,11180,Acetoin;NADP+,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,Acetoin,0.0015,,-,M
2076,11181,Methylglyoxal;NADP+,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,Km,Methylglyoxal,0.0081,,-,M
2077,11181,Methylglyoxal;NADP+,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,kcat,,11.0,,-,s^(-1)
2078,11182,NADP+;Methylglyoxal,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,Km,Methylglyoxal,0.0077,,-,M
2079,11182,NADP+;Methylglyoxal,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,kcat,,5.6,,-,s^(-1)
2080,11183,NADP+;Methylglyoxal,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,Methylglyoxal,0.0022,,-,M
2081,11183,NADP+;Methylglyoxal,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,6.9,,-,s^(-1)
2082,11184,NADP+;Methylglyoxal,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,Methylglyoxal,0.0043,,-,M
2083,11184,NADP+;Methylglyoxal,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,8.7,,-,s^(-1)
2084,11185,NADP+;Methylglyoxal,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,Methylglyoxal,0.0025,,-,M
2085,11185,NADP+;Methylglyoxal,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,0.57,,-,s^(-1)
2086,11186,Dimethylglyoxal;NADPH,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,kcat,,34.0,,-,s^(-1)
2087,11186,Dimethylglyoxal;NADPH,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,Km,NADPH,5e-06,,-,M
2088,11187,NADPH;Dimethylglyoxal,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,kcat,,25.0,,-,s^(-1)
2089,11187,NADPH;Dimethylglyoxal,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,Km,NADPH,7e-06,,-,M
2090,11188,Dimethylglyoxal;NADPH,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,NADPH,3e-06,,-,M
2091,11188,Dimethylglyoxal;NADPH,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,27.0,,-,s^(-1)
2092,11189,NADPH;Dimethylglyoxal,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,Km,NADPH,5e-06,,-,M
2093,11189,NADPH;Dimethylglyoxal,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,kcat,,26.0,,-,s^(-1)
2094,11190,Dimethylglyoxal;NADPH,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,1.5,,-,s^(-1)
2095,11190,Dimethylglyoxal;NADPH,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,NADPH,2e-06,,-,M
2096,11191,Dimethylglyoxal;NADH,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,kcat,,41.0,,-,s^(-1)
2097,11191,Dimethylglyoxal;NADH,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,Km,NADH,0.00022,,-,M
2098,11192,Dimethylglyoxal;NADH,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,Km,NADH,0.00036,,-,M
2099,11192,Dimethylglyoxal;NADH,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,kcat,,23.0,,-,s^(-1)
2100,11193,NADH;Dimethylglyoxal,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,NADH,0.00012,,-,M
2101,11193,NADH;Dimethylglyoxal,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,28.0,,-,s^(-1)
2102,11194,Dimethylglyoxal;NADH,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,Km,NADH,0.00069,,-,M
2103,11194,Dimethylglyoxal;NADH,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,kcat,,76.0,,-,s^(-1)
2104,11195,Dimethylglyoxal;NADH,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,3.8,,-,s^(-1)
2105,11195,Dimethylglyoxal;NADH,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,NADH,0.00017,,-,M
2106,11196,NADPH;Dihydroxyacetone;H+,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,kcat,,3.3,,-,s^(-1)
2107,11196,NADPH;Dihydroxyacetone;H+,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,Km,Dihydroxyacetone,0.047,,-,M
2108,11197,Dihydroxyacetone;H+;NADPH,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,kcat,,5.1,,-,s^(-1)
2109,11197,Dihydroxyacetone;H+;NADPH,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,Km,Dihydroxyacetone,0.06,,-,M
2110,11198,H+;NADPH;Dihydroxyacetone,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,Dihydroxyacetone,0.06,,-,M
2111,11198,H+;NADPH;Dihydroxyacetone,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,8.7,,-,s^(-1)
2112,11199,H+;NADPH;Dihydroxyacetone,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,kcat,,3.8,,-,s^(-1)
2113,11199,H+;NADPH;Dihydroxyacetone,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,Km,Dihydroxyacetone,0.036,,-,M
2114,11200,NADPH;Dihydroxyacetone;H+,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,Dihydroxyacetone,0.0016,,-,M
2115,11200,NADPH;Dihydroxyacetone;H+,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,0.23,,-,s^(-1)
2116,11201,NADPH;H+;Glyceraldehyde,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,Km,Glyceraldehyde,0.006,,-,M
2117,11201,NADPH;H+;Glyceraldehyde,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,kcat,,24.0,,-,s^(-1)
2118,11202,H+;NADPH;Glyceraldehyde,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,kcat,,21.0,,-,s^(-1)
2119,11202,H+;NADPH;Glyceraldehyde,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,Km,Glyceraldehyde,0.0027,,-,M
2120,11203,H+;NADPH;Glyceraldehyde,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,22.0,,-,s^(-1)
2121,11203,H+;NADPH;Glyceraldehyde,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,Glyceraldehyde,0.0051,,-,M
2122,11204,NADPH;Glyceraldehyde;H+,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,Km,Glyceraldehyde,0.0014,,-,M
2123,11204,NADPH;Glyceraldehyde;H+,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,kcat,,20.0,,-,s^(-1)
2124,11205,NADPH;H+;Glyceraldehyde,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,Glyceraldehyde,0.0012,,-,M
2125,11205,NADPH;H+;Glyceraldehyde,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,0.52,,-,s^(-1)
2126,11206,H+;NADPH;L-Erythrulose,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,Km,L-Erythrulose,0.0055,,-,M
2127,11206,H+;NADPH;L-Erythrulose,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,kcat,,25.0,,-,s^(-1)
2128,11207,H+;NADPH;L-Erythrulose,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,L-Erythrulose,0.0029,,-,M
2129,11207,H+;NADPH;L-Erythrulose,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,25.0,,-,s^(-1)
2130,11208,NADPH;H+;L-Erythrulose,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,Km,L-Erythrulose,0.002,,-,M
2131,11208,NADPH;H+;L-Erythrulose,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,kcat,,24.0,,-,s^(-1)
2132,11209,L-Erythrulose;H+;NADPH,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,0.6,,-,s^(-1)
2133,11209,L-Erythrulose;H+;NADPH,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,L-Erythrulose,0.0025,,-,M
2134,11210,NADPH;D-Erythrose;H+,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,Km,D-Erythrose,0.0057,,-,M
2135,11210,NADPH;D-Erythrose;H+,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,kcat,,18.0,,-,s^(-1)
2136,11211,NADPH;D-Erythrose;H+,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,Km,D-Erythrose,0.006,,-,M
2137,11211,NADPH;D-Erythrose;H+,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,kcat,,18.0,,-,s^(-1)
2138,11212,NADPH;H+;D-Erythrose,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,23.0,,-,s^(-1)
2139,11212,NADPH;H+;D-Erythrose,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,D-Erythrose,0.0039,,-,M
2140,11213,D-Erythrose;NADPH;H+,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,kcat,,28.0,,-,s^(-1)
2141,11213,D-Erythrose;NADPH;H+,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,Km,D-Erythrose,0.00059,,-,M
2142,11214,H+;D-Erythrose;NADPH,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,D-Erythrose,0.0024,,-,M
2143,11214,H+;D-Erythrose;NADPH,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,0.43,,-,s^(-1)
2144,11215,H+;D-Threose;NADPH,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,kcat,,23.0,,-,s^(-1)
2145,11215,H+;D-Threose;NADPH,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,Km,D-Threose,0.0024,,-,M
2146,11216,H+;NADPH;D-Threose,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,Km,D-Threose,0.004,,-,M
2147,11216,H+;NADPH;D-Threose,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,kcat,,28.0,,-,s^(-1)
2148,11217,NADPH;H+;D-Threose,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,31.0,,-,s^(-1)
2149,11217,NADPH;H+;D-Threose,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,D-Threose,0.0027,,-,M
2150,11218,NADPH;D-Threose;H+,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,Km,D-Threose,0.002,,-,M
2151,11218,NADPH;D-Threose;H+,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,kcat,,32.0,,-,s^(-1)
2152,11219,NADPH;D-Threose;H+,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,D-Threose,0.0019,,-,M
2153,11219,NADPH;D-Threose;H+,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,0.82,,-,s^(-1)
2154,11220,L-Threose;NADPH;H+,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,kcat,,16.0,,-,s^(-1)
2155,11220,L-Threose;NADPH;H+,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,Km,L-Threose,0.0056,,-,M
2156,11221,L-Threose;NADPH;H+,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,Km,L-Threose,0.0083,,-,M
2157,11221,L-Threose;NADPH;H+,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,kcat,,16.0,,-,s^(-1)
2158,11222,L-Threose;H+;NADPH,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,L-Threose,0.0043,,-,M
2159,11222,L-Threose;H+;NADPH,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,23.0,,-,s^(-1)
2160,11223,L-Threose;NADPH;H+,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,Km,L-Threose,0.0029,,-,M
2161,11223,L-Threose;NADPH;H+,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,kcat,,27.0,,-,s^(-1)
2162,11224,NADPH;H+;L-Threose,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,0.52,,-,s^(-1)
2163,11224,NADPH;H+;L-Threose,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,L-Threose,0.0042,,-,M
2164,11225,D-Ribulose;NADPH;H+,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,Km,D-Ribulose,0.0057,,-,M
2165,11225,D-Ribulose;NADPH;H+,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,kcat,,26.0,,-,s^(-1)
2166,11226,NADPH;D-Ribulose;H+,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,kcat,,19.0,,-,s^(-1)
2167,11226,NADPH;D-Ribulose;H+,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,Km,D-Ribulose,0.0063,,-,M
2168,11227,NADPH;H+;D-Ribulose,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,31.0,,-,s^(-1)
2169,11227,NADPH;H+;D-Ribulose,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,D-Ribulose,0.0063,,-,M
2170,11228,NADPH;D-Ribulose;H+,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,Km,D-Ribulose,0.0078,,-,M
2171,11228,NADPH;D-Ribulose;H+,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,kcat,,7.8,,-,s^(-1)
2172,11229,NADPH;H+;D-Ribulose,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,D-Ribulose,0.005,,-,M
2173,11229,NADPH;H+;D-Ribulose,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,0.52,,-,s^(-1)
2174,11230,NADPH;D-Xylulose;H+,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,kcat,,7.4,,-,s^(-1)
2175,11230,NADPH;D-Xylulose;H+,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,Km,D-Xylulose,0.012,,-,M
2176,11231,D-Xylulose;NADPH;H+,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,Km,D-Xylulose,0.018,,-,M
2177,11231,D-Xylulose;NADPH;H+,wildtype DCXR,11882650.0,Rattus norvegicus,Q920P0,1.1.1.10,kcat,,18.0,,-,s^(-1)
2178,11232,NADPH;H+;D-Xylulose,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,Km,D-Xylulose,0.012,,-,M
2179,11232,NADPH;H+;D-Xylulose,wildtype DCXR,11882650.0,Mesocricetus auratus,Q91XV4,1.1.1.10,kcat,,6.9,,-,s^(-1)
2180,11233,D-Xylulose;H+;NADPH,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,kcat,,19.0,,-,s^(-1)
2181,11233,D-Xylulose;H+;NADPH,wildtype DCXR,11882650.0,Cavia porcellus,Q920N9,1.1.1.10,Km,D-Xylulose,0.018,,-,M
2182,11234,H+;NADPH;D-Xylulose,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,kcat,,0.1,,-,s^(-1)
2183,11234,H+;NADPH;D-Xylulose,wildtype DCXR,11882650.0,Homo sapiens,Q7Z4W1,1.1.1.10,Km,D-Xylulose,0.0048,,-,M
2184,11235,NADPH;L-Xylulose,wildtype DCXR,11882650.0,Mus musculus,Q91X52,1.1.1.10,Km,L-Xylulose,0.00024,,-,M
